42	1902479	1583.24	1210.57	1902.43	2415.92	0.392822	0.437702	
43	1412715	1698.65	1524.39	2050.59	2249.72	0.428405	0.475185	
44	366203	1630.98	2838.64	1233.84	737.883	0.693896	0.632241	
45	493631	1266.75	1195.66	2161.03	2384.81	0.351359	0.478963	
46	85309	548.323	964.057	2568.71	1405.46	0.275652	0.643896	
47	2648281	1282.64	938.691	1648.56	2261.12	0.362311	0.421994	
48	831175	705.463	858.734	3128.6	2513.7	0.217054	0.553298	
49	7500555	1253.74	1228.96	3054.35	3087.62	0.28786	0.496635	
50	890227	1629.3	2251.08	1387.16	2526.89	0.49784	0.466774	
51	9300067	1151.16	895.263	1659.77	2186.36	0.34729	0.433603	
52	2895741	1559.06	381.863	884.597	3078.23	0.328761	0.214518	
53	877861	1728.96	969.389	2045.81	3075.63	0.345067	0.385586	
54	21917091	85.2314	57.8914	52.5543	51.2171	0.579693	0.44734	
55	920671	684.966	813.171	2169.19	1737.33	0.277194	0.551814	
56	15270345	1417.06	1081.29	2441.77	3074.33	0.311731	0.439589	
57	1872107	815.351	2230.76	1284.91	523.34	0.627499	0.724229	
58	962877	1207.62	636.626	1464.34	2932.88	0.295483	0.336614	
59	1262291	192.909	756.906	3095.33	877.854	0.192934	0.782498	
60	3266621	1339.47	1181.09	2519.78	2932.02	0.316162	0.464213	
61	5660515	1388.26	1016.79	1621.96	2322.8	0.378759	0.415564	
62	1136305	1608.35	1274.59	2122.42	2739.6	0.372234	0.438609	
63	2527697	1172.75	843.006	1719.82	2424.47	0.32723	0.416041	
64	229857	1118.3	3076.95	2499.38	602.146	0.574946	0.764218	
65	493849	1513.08	1105.9	1329.99	1833.06	0.452952	0.421287	
66	4640405	1759.55	706.249	1151.59	2904.3	0.378092	0.28487	
67	5235293	1651.22	958.894	1312.19	2382.84	0.413966	0.360195	
68	8621505	1308.79	925.446	3138.73	3092.89	0.263911	0.480067	
69	4039429	1189.68	810.511	1711.64	2469.45	0.323589	0.408031	
70	6002221	1564.96	912.171	1339.84	2451.97	0.395144	0.359232	
71	1245507	1147.07	991.689	1721.01	2015.55	0.364024	0.461712	
72	8116801	675.794	697.854	2234.57	2110.62	0.240197	0.512766	
73	10669993	1127.13	1112.23	1118.15	1145.18	0.497337	0.495345	
74	1466009	970.743	1065.48	1878.93	1747.67	0.359578	0.519955	
75	618791	1090.17	999.943	2441.58	2766.11	0.286403	0.471583	
76	2881379	1731.15	937.431	1549.04	3066.44	0.366359	0.341358	
77	843173	1594.2	3083.72	1282.83	628.906	0.709888	0.662638	
78	3564231	2683.19	1085.72	1123.4	3077.15	0.472919	0.277197	
79	5079631	749.851	1255.8	3138.69	2408.13	0.265562	0.581861	
80	2495141	1376.97	834.446	1728.75	2883.71	0.32407	0.375622	
81	1444253	1332.37	1064.11	1793.54	2201.42	0.37495	0.447106	
82	3250387	1633.81	928.231	1663.41	3076.01	0.350894	0.354948	
83	10075	1771.24	1327.55	2688.05	3080.15	0.349474	0.45287	
84	5060851	1633.26	932.551	2002.32	3078.59	0.335544	0.383807	
85	3303985	1524.46	827.06	1371.81	2624.38	0.370452	0.346404	
86	2845649	968.709	1063.74	1907.1	1864.95	0.350151	0.511817	
87	2076553	265.643	2241.74	2026.79	284.609	0.520335	0.885811	
88	866553	3075.42	1257.21	1567.2	3081.11	0.482425	0.314489	
89	203329	1032.59	983.706	1856.52	1921.67	0.347968	0.49016	
90	5188089	963.346	815.68	3125.07	3073.94	0.222991	0.49395	
91	932867	1244.11	868.789	1384.86	2075.72	0.379099	0.404352	
92	5969703	1199.11	1013.62	2329.11	2674.21	0.30664	0.463235	
93	2246601	1126.92	1320.05	3127.91	2915.81	0.288195	0.523863	
94	87411	1097.27	1193.23	2525.02	2438.21	0.315768	0.512598	
95	2977861	1074.13	880.791	1758.76	2111.47	0.3356	0.45313	
96	3418385	818.534	879.88	3125.1	2813.38	0.222396	0.524425	
97	3936323	890.149	2176.32	1738.48	782.334	0.54883	0.700662	
98	696341	1796.1	1201.68	2385.73	3080.58	0.354176	0.423839	
99	1664259	1230.35	1265.22	1618.67	1617.58	0.435389	0.503137	
100	1019183	1691.08	1209.32	1533.53	2209.49	0.436582	0.412868	
101	4626341	1107.25	1070.07	1918.15	2072.59	0.353	0.484467	
102	861337	1101.54	1148.31	2966	2893.93	0.277424	0.507327	
103	3135611	1385.44	926.994	1590.59	2447.55	0.36413	0.396435	
104	10135125	508.483	2060.05	1661.73	470.374	0.546422	0.791761	
105	11084011	1779.45	1143.95	1717.19	2829.75	0.391335	0.383	
106	2150437	1119.71	1525.45	2881.52	2060.1	0.348654	0.580875	
107	143029	2089.69	1579.69	1813.27	2478.49	0.460911	0.42619	
108	8849741	1865.95	1256.14	3102.19	3084.24	0.335402	0.468209	
109	5054859	1135.47	849.877	1712.92	2233.09	0.33472	0.432076	
110	1353381	658.286	1002.97	2242.11	1379.37	0.31447	0.614281	
111	6851381	1744.06	1259.54	1704.41	2437.05	0.420374	0.414824	
112	2957975	2114.28	1712.07	1830.2	2294.43	0.481243	0.445514	
113	9259047	991.274	923.069	1896.6	1950.09	0.332291	0.489438	
114	4402439	1224.59	950.894	1756.44	2266.96	0.350948	0.436745	
115	4446935	1604.2	691.494	1723.24	3072	0.32375	0.340539	
116	400401	908.871	749.043	2382.81	2815.94	0.241796	0.456761	
117	5204797	659.186	1144.76	2087.01	1153.27	0.357627	0.640687	
118	3643979	1722.44	1087.91	1351.75	2152.61	0.445048	0.386346	
119	3001123	799.637	1425.33	2402.9	1256.74	0.378099	0.65055	
120	3908865	1941.72	689.26	1200.8	3078.15	0.380753	0.273528	
121	178899	1217.19	772.191	1858.32	3050.39	0.288396	0.381339	
122	3624183	1394.32	1204.47	1931.43	2171.33	0.38779	0.467936	
123	5373771	1050.03	1050.6	2171.1	2207.53	0.324208	0.497232	
124	1528991	780.194	1374.27	2104.94	1130.7	0.399708	0.645481	
125	982073	850.58	858.251	2611.15	2696.32	0.243551	0.494477	
126	5951549	2330.47	1468.86	2487.45	3081.03	0.405573	0.42233	
127	3039859	2739.79	803.186	1086.41	3093.99	0.458735	0.244659	
128	73379	1483.08	1207.88	1714.5	2103.41	0.41343	0.448984	
129	5224611	1652.86	1385.93	3128.51	3080.74	0.328587	0.488151	
130	6130477	1425.41	1127.62	2539.58	3083.81	0.312243	0.448509	
131	321087	1029.51	878.557	1938.01	2431.91	0.30393	0.448641	
132	19130717	2191.41	960.106	1552.88	3071.26	0.405305	0.323186	
133	4954013	1511.06	1906.05	2062.99	1741.03	0.47321	0.549643	
134	9012023	3063.68	2172.83	1841.01	3080.49	0.515505	0.39514	
135	9259191	188.123	1894.45	2509.76	289.457	0.4266	0.902171	
136	1298379	1679.6	917.217	1419.28	2611.05	0.391845	0.352565	
137	4015109	881.026	854.103	2893.39	2845.94	0.232141	0.501373	
138	3623365	1532.81	584.64	1138.79	3006.49	0.338103	0.275188	
139	848651	314.066	1394.53	2383.18	573.634	0.366226	0.809728	
140	2063551	2123.63	1036.44	1318.52	2713.03	0.439411	0.327458	
141	803595	2563.65	1209.95	1406.47	3016.6	0.460382	0.319205	
142	446907	1057.8	951.6	1709.59	1866.16	0.359776	0.476476	
143	7361327	796.694	754.04	2390.44	2406.43	0.244302	0.49538	
144	329143	1183.42	882.406	1744.52	2295.17	0.338354	0.430254	
145	5335397	1255.49	1445.24	1600.9	1354.82	0.47746	0.538524	
146	903925	1685.64	1451.28	2099.11	2273.42	0.417729	0.472789	
147	1948725	1579.7	769.123	1288.91	2907.03	0.358885	0.314455	
148	529871	1380.17	1008.95	2410.63	3088.76	0.30286	0.433488	
149	1696953	1946.68	1236.13	2505.93	3082.74	0.362859	0.426617	
150	5074541	1230.95	842.246	1782.11	2582.17	0.322051	0.407669	
151	4850751	1218.29	1134.13	2273	2366.03	0.336471	0.487329	
152	1612345	918.626	1940.59	1666.85	852.3	0.531614	0.670732	
153	3406633	1144.02	904.38	2276.85	2877.39	0.284395	0.441676	
154	1121517	1049.34	1079.32	2194.14	2070.54	0.33295	0.512011	
155	1490013	672.08	958.814	2138.24	1426.25	0.313913	0.596117	
156	2931357	944.223	836.126	2761.25	3084.03	0.233469	0.471748	
157	405909	1652.78	973.457	1317.45	2748.09	0.392458	0.342347	
158	753799	735.183	774.329	2257.96	2067.38	0.258706	0.519685	
159	1680749	796.24	815.974	2825.03	2762.27	0.223933	0.505729	
160	704681	995.286	550.24	1814.45	3077.67	0.240076	0.367322	
161	960419	1446.85	1010.46	1618.85	2232.89	0.389489	0.416753	
162	3652627	429.534	2008.57	2101.66	417.931	0.491782	0.829061	
163	890709	1118.63	988.717	1345.22	1595.02	0.417497	0.462387	
164	7049611	690.56	989.094	2756.3	1716.3	0.273015	0.608784	
165	547757	1194.14	778.237	1918.31	2933.67	0.28902	0.395135	
166	3090473	897.237	1131.43	1834.55	1451.69	0.381694	0.55805	
167	23739301	1928.36	1191.05	1452.69	2340.35	0.451273	0.38246	
168	3418383	534.543	819.68	2253.99	1565.63	0.261744	0.594079	
169	4140255	1540	755.049	1281.92	2553.31	0.374379	0.33228	
170	3944161	1506.72	645.843	1303.65	3031.55	0.331788	0.300487	
171	2580249	3081.81	1612.37	1775.3	3090.04	0.491048	0.354377	
172	1787479	1312.35	1938.76	3125.41	2617.64	0.361469	0.563051	
173	5303133	660.063	719.269	2626.89	2187.37	0.222703	0.540261	
174	548311	598.609	849.426	2478.69	1579.95	0.26296	0.604379	
175	2110307	2005.39	1439.53	2168.52	3080.72	0.396234	0.414997	
176	3119009	743.486	2304.25	1364.04	472.877	0.623942	0.750983	
177	2846029	1101.47	2213.45	1387.01	755.826	0.607377	0.659697	
178	5434225	881.683	946.003	2385.85	2245.27	0.282976	0.515863	
179	3354707	1343.01	1038.17	1921.19	2476.02	0.35129	0.436588	
180	728201	905.231	1144.77	2049.49	1718.73	0.352342	0.54901	
181	91767	1004.28	1427.37	2751.1	1913.4	0.342672	0.588837	
182	1643825	695.486	1142.71	3129.9	2532.43	0.245076	0.569641	
183	1949911	742.709	809.266	2005.57	1873.38	0.285767	0.518298	
184	1587893	763.757	848.937	2111.87	1779.14	0.29302	0.537966	
185	1308277	1762.78	1006.39	1169.35	2212.45	0.450199	0.353723	
186	741171	895.977	1219.9	1874.66	1367.82	0.394874	0.57752	
187	803343	1194.56	571.171	1645.67	3091.55	0.271528	0.340898	
188	2568063	806.197	867.157	3134.27	2819.97	0.219382	0.524599	
189	3093745	1800.43	844.311	1154.8	2467.28	0.422023	0.319	
190	1367729	806.56	546.757	2174.74	3074.7	0.204962	0.412176	
191	8282231	1353.92	1043.56	2576.11	3088.04	0.297395	0.449	
192	7905847	1133.16	770.017	1614.74	2515.45	0.315442	0.395261	
193	1483755	784.846	774.011	2721.02	2629.07	0.225629	0.50587	
194	869229	1123.29	380.474	1226.07	3074.35	0.259083	0.276791	
195	334913	898.534	716.791	2169.58	2709.9	0.24871	0.444413	
196	1254157	1711.32	675.44	1059.18	2925.79	0.374586	0.272237	
197	17558475	1526.7	977.08	1492.85	2381.24	0.392573	0.387266	
198	2033319	1202.91	1315.14	1752.61	1664.12	0.424287	0.516911	
199	3730727	1098.6	700.594	2192.73	3068.69	0.254821	0.409784	
200	1596909	1078.9	684.28	1691.67	2900.3	0.277441	0.373862	
201	447225	1614.95	1470.24	2969.99	3085.77	0.337513	0.485752	
202	2060429	2988.31	2968.65	2104.48	2193.44	0.58089	0.494704	
203	2894807	1221.15	1359.17	2137.86	1927.08	0.388294	0.526244	
204	6221633	2524.6	748.166	1002.96	3090.99	0.444264	0.237708	
205	5298637	1357.99	2007.53	2376.96	1570.2	0.460231	0.599574	
206	791261	580.889	840.329	2604.69	1878.15	0.240719	0.583499	
207	11221525	942.449	960.766	3069.1	3016.15	0.238245	0.504461	
208	685395	1529.47	1140.58	2993.46	3079.19	0.305404	0.472856	
209	5422473	1361.56	1027.49	1411.94	1966.98	0.414192	0.422927	
210	1106395	1372.06	1133.44	1603.24	2001.88	0.410024	0.447856	
211	441379	2324.81	1553.89	1639.2	2512.38	0.483009	0.397631	
212	2830913	1121.08	1168.27	2819.11	2687.07	0.293674	0.511496	
213	194379	1768.22	937.46	1850.47	3080.36	0.354308	0.365079	
214	5861941	695.946	1216.89	2820.46	1654.74	0.29944	0.632017	
215	5251397	2484.97	1286.55	1509.89	3031.45	0.453698	0.336399	
216	630175	330.094	870.517	2692.66	1078.93	0.241465	0.716619	
217	2028483	1060.81	555.374	1508.88	2902.01	0.268154	0.342497	
218	2194341	825.563	876.723	2043.7	1899.9	0.301509	0.517266	
219	3236107	1241.6	1452.52	2120.79	1827.14	0.405616	0.537982	
220	5338803	631.977	506.371	2699.11	3007.66	0.166301	0.468287	
221	6860841	944.974	799.077	2292.71	2777.73	0.255933	0.453708	
222	5371727	547.691	531.211	3087.29	3075.09	0.148993	0.499705	
223	1112887	872.517	1021.07	1932.08	1702.52	0.342533	0.534199	
224	14111803	577.626	1383.17	2418.79	956.069	0.36749	0.712558	
225	2820707	1004.53	1023.09	1846.09	1944.9	0.348472	0.493104	
226	2022713	1219.48	1406.43	2661.71	2287.81	0.346636	0.537018	
227	2391863	681.306	837.14	2417.3	1903.74	0.26003	0.557316	
228	3522335	1966.42	1493.11	3134.93	3082.04	0.357518	0.478277	
229	1659363	1171.05	977.151	1756.67	2145.76	0.355038	0.451824	
230	5902985	786.303	1330.37	3129.05	2272.46	0.281541	0.593152	
231	3829351	1066.73	1402.68	3120.39	2599.23	0.301551	0.552333	
232	9953	1174.2	862.166	1560.37	2163.11	0.353546	0.420591	
233	1617969	1798.65	942.323	1390.7	2762.58	0.397573	0.338401	
234	403777	430.403	747.266	2563.94	1278.97	0.234568	0.659527	
235	40329	1392.65	958.566	2747.85	3082.86	0.287367	0.453	
236	2472857	2407.81	987.014	1784.53	3075.17	0.411269	0.33576	
237	2156243	954.72	790.094	2051.25	2378.13	0.282598	0.460197	
238	2693709	1770.5	989.146	1237.63	2155.07	0.448552	0.361939	
239	6912141	1740.56	1021.94	1993.85	3072.97	0.35284	0.385192	
240	4043583	920.771	2575.43	1094.37	404.203	0.699972	0.734728	
241	3669237	1310.73	1719.03	2143.26	1670.02	0.442751	0.564412	
242	1702447	1727.54	867.114	1400.21	2823.53	0.380537	0.332531	
243	1945941	1256.49	1093.21	1758.42	1952.74	0.387684	0.470499	
244	11761171	3053.14	3073.25	862.369	743.34	0.792332	0.508998	
245	6999919	968.977	1150.42	1981.33	1579.59	0.373113	0.551334	
246	5145859	776.397	859.857	2090.27	1974.83	0.286994	0.517443	
247	651039	1062.47	723.403	2025.01	2882.57	0.266809	0.410612	
248	535083	1222.29	1335.86	2575.31	2371.79	0.340848	0.521125	
249	10544689	1148.22	982.966	1872.22	2211.85	0.342896	0.459384	
250	4674769	980.003	1004.44	2076.13	1986.11	0.328187	0.509464	
251	27179	1200.4	929.083	1779.38	2252.97	0.345593	0.439554	
252	985359	1020.91	915.591	1954.48	2232.45	0.316244	0.468703	
253	2543453	1873.51	933.309	1754.33	3074.98	0.367571	0.351963	
254	649359	928.931	1348.58	2362.66	1597.97	0.365094	0.594927	
255	12741355	1434.55	1540.22	2820.51	2646.18	0.3524	0.516584	
256	918081	1383.06	990.377	2765.04	3074.26	0.288995	0.457267	
257	3250357	521.446	951.509	2493.74	1201.09	0.285027	0.666678	
258	2212999	1465.01	1390.61	2161.73	1079.05	0.468411	0.582693	
259	1496721	299.694	610.149	3135.18	1614.79	0.160755	0.66174	
260	10014887	1584.21	2851.35	1050.81	616.883	0.726754	0.639357	
261	2305857	1294.62	1211.85	1611.69	1738.67	0.427957	0.482094	
262	560509	694.42	986.217	2431.4	1735.62	0.287404	0.584442	
263	575115	1624.36	1924.54	1283.03	1093.37	0.59894	0.541336	
264	398241	813.183	815.069	2175.51	2211.95	0.270667	0.497128	
265	3948977	2268.07	1576.31	2210.82	3088.45	0.420442	0.414182	
266	1201935	714.809	905.671	2247.83	1688.43	0.291624	0.567509	
267	1268109	1010.35	668.034	1589.38	2589.95	0.286526	0.385374	
268	721577	2151.37	1073.67	2162.06	3079.53	0.380912	0.382175	
269	798249	1672.93	1179.4	2050.96	3066.29	0.357902	0.405336	
270	1347063	826.949	1245.81	1985.27	1289.08	0.387642	0.604266	
271	3471355	363.789	777.743	2709	1434.37	0.215999	0.659756	
272	1273935	1464.46	1291.09	3039.71	3089.43	0.310145	0.487445	
273	5579375	1156.87	2156.76	1484.32	829.783	0.588804	0.646989	
274	6928625	1112.25	586.44	1509.21	2862.81	0.279817	0.345206	
275	5847235	326.454	1515.65	2578.16	450.757	0.378176	0.840442	
276	1811103	1418.26	1170.19	1592.75	2004.65	0.418446	0.446654	
277	1333751	1392.57	891.054	1787.66	2959.44	0.324807	0.381001	
278	1691847	1980.67	1162.65	1581.15	2805.11	0.417462	0.364402	
279	2633427	725.037	389.229	1754.67	3069.96	0.187622	0.360993	
280	9652095	592.871	629.954	3119.41	3069.14	0.164993	0.505893	
281	1158981	1121.76	662.566	1574.18	2864.32	0.286738	0.359442	
282	1804061	1177.44	1046.12	1856.9	2094.56	0.36009	0.470123	
283	818197	929.577	1073.62	2260.25	2039.95	0.317796	0.528901	
284	14777	684.874	1255.73	2271.78	1147.6	0.362055	0.658119	
285	451777	1117.48	725.914	1642.24	2598.72	0.302973	0.389221	
286	1419915	645.3	759.86	2296.35	2011.85	0.245943	0.534924	
287	913933	1057.97	795.683	2756.91	3073.11	0.241245	0.462357	
288	4276749	2338.87	1173.04	1711.52	3092.62	0.422305	0.346867	
289	329547	949.68	1182.97	3120.78	2896.19	0.261687	0.528093	
290	1552033	1980.41	1080.31	1755.95	3087.61	0.387222	0.358825	
291	1041415	1766.26	1199.42	2263.66	3080.19	0.356901	0.41676	
292	1829129	1090.27	975.423	1700.14	1986.78	0.359088	0.465105	
293	4241191	2359.8	1911.85	2231.62	2874.17	0.455524	0.441855	
294	6165079	343.986	764.923	2651.2	1216.51	0.222824	0.686435	
295	912307	787.3	953.331	2330.81	1845	0.294203	0.555087	
296	414701	1089.2	1078.68	2269.31	2391.67	0.317459	0.49027	
297	474663	724.131	635.969	2177.48	2524.59	0.224359	0.464099	
298	9484471	1460.64	1345.76	2526.26	2964.86	0.338222	0.466648	
299	3733229	1572.77	820.743	1344.14	2659.47	0.374155	0.338415	
300	285123	1409.1	1308.33	2451.97	2764.88	0.342492	0.47393	
301	2330993	1123.57	1210.53	1930.01	1755.1	0.387776	0.521752	
302	92467	848.763	850.64	2930.74	2888.91	0.226013	0.502906	
303	5021131	576.403	779.62	2286.82	1847.2	0.246997	0.558546	
304	7724291	843.42	981.783	2284.75	2018.06	0.297845	0.533049	
305	416031	958.814	1850.77	1650.18	857.654	0.528374	0.658393	
306	5794043	355.506	796.497	2884.31	1136.42	0.222707	0.711579	
307	1073939	918.106	1351.26	3130.07	2177.67	0.299503	0.59143	
308	834347	2526.11	909.029	1545.89	3084.09	0.425925	0.304388	
309	1578681	1152.13	903.771	1734.56	2219.83	0.342064	0.438969	
310	8085199	1039.73	1168.89	1799.2	1600.33	0.393824	0.529246	
311	1372985	715.266	990.994	1902.69	1301.91	0.347446	0.589241	
312	1710475	1177.62	735.043	1665.04	2725.33	0.303451	0.380782	
313	622653	1577.23	648.946	1118.29	3089.19	0.34602	0.274686	
314	2052649	571.734	2162.76	1777.47	478.414	0.547953	0.789566	
315	1197957	1664.85	978.14	1619.23	3040.1	0.361938	0.355691	
316	5696635	746.106	2990.61	1323.67	378.111	0.687087	0.793285	
317	3023811	2631.89	1257.67	1436.2	3027.63	0.465626	0.322488	
318	2999877	1742.01	844.117	1963.14	3083.72	0.33881	0.367779	
319	2956489	1429.2	878.606	1447.03	2257.6	0.383839	0.386804	
320	1066587	534.703	727.763	2309.82	1745.44	0.237407	0.571218	
321	2919031	935.826	671.037	1911.13	2525.75	0.265872	0.427246	
322	1400187	2081.14	1586.39	2597.87	3090.43	0.392005	0.447236	
323	1673327	1583.58	1364.09	2495.37	2905.55	0.353074	0.462289	
324	12562261	1643.79	1230.94	2052.15	2845.13	0.369882	0.422425	
325	9280235	680.354	762.194	2209.78	1862.17	0.261592	0.538939	
326	1476061	727.397	863.563	3126.6	2556.79	0.218708	0.548525	
327	3147399	982.449	1982.64	1494.93	738.68	0.570352	0.668931	
328	4643211	1929.52	1089.6	2466.92	3082.45	0.352352	0.41507	
329	4823765	968.177	1250.67	2931.55	2181.24	0.30264	0.570435	
330	1559271	1644.59	991.326	1422.98	2433.8	0.405982	0.371849	
331	7279649	1200.66	932.206	1990.25	2477.03	0.323155	0.442786	
332	1190359	2314.2	1826.94	2519.54	3074.57	0.425376	0.446469	
333	2612289	822.497	973.974	2130.29	1653.56	0.32193	0.556288	
334	951899	707.143	695.646	2263.56	2411.2	0.230815	0.486908	
335	2528249	1163.73	1031.14	1877.47	2235.19	0.347976	0.461133	
336	3123869	953.086	1307.29	2755.84	1979.73	0.323098	0.580784	
337	2558001	1550.94	1639.19	3132.93	3064.31	0.339833	0.508355	
338	446579	1074.3	529.143	1400.01	2872.52	0.272881	0.328312	
339	1052709	905.986	1390.03	2194.05	1804.85	0.364741	0.569361	
340	8662565	1401.52	1246.46	2200.84	2590.81	0.355929	0.463369	
341	9783957	2131.34	1035.99	1242.12	2729.88	0.443645	0.319093	
342	774491	678.329	743.474	2226.74	2148.09	0.245281	0.512404	
343	999097	1383.32	1060.17	2107.02	2773.89	0.33361	0.432416	
344	499453	1672.21	1035.36	2144.2	3093.27	0.340788	0.400195	
345	880595	1465.61	1049.29	2853.97	3092.03	0.297237	0.461329	
346	344227	645.357	808.037	2335.83	1891.72	0.255836	0.553406	
347	13411993	1401.66	1050.78	2720.18	3080.01	0.297171	0.456941	
348	3169147	2040.45	1105.46	1499.67	2890.21	0.417462	0.345701	
349	7224929	1962.17	1254.99	2443.09	3075.85	0.36826	0.423311	
350	7850569	1404.59	1191.4	1944.18	2376.04	0.375349	0.453366	
351	554733	2029.36	1234	2642.73	3088.93	0.362796	0.430986	
352	581967	1036.68	889.92	1695.07	2120.08	0.335543	0.45021	
353	3300109	1107.88	1592.09	3124.91	2298.44	0.332372	0.580674	
354	3151933	651.043	2178.03	1430.06	471.697	0.598007	0.762676	
355	3486745	940.411	824.549	2023.51	2211.93	0.29414	0.474645	
356	304903	645.643	1208.11	2880.82	1476.4	0.298465	0.65834	
357	4715571	3063.89	950.403	1051.72	3075.74	0.49305	0.245908	
358	3203151	1623.01	1133.35	1896.19	2864.67	0.366672	0.403013	
359	5091725	1165.07	1156.58	2472.58	2539.6	0.316568	0.494852	
360	3218319	1616.25	1896.79	2971.32	2669.18	0.383791	0.531828	
361	2231669	1429.1	1293.36	2118.9	2232.33	0.384871	0.482388	
362	10670819	197.48	1211.03	2902.65	545.189	0.290034	0.847073	
363	4045653	1742.77	1390.77	2157.85	2724.39	0.390922	0.442704	
364	6618505	896.5	2187.28	1420.47	593.769	0.604898	0.707677	
365	3006823	1498.29	1037.6	1756.75	2657.85	0.364851	0.402037	
366	5878639	1160.93	1217.16	2537.07	2428.05	0.323849	0.511252	
367	5343953	744.966	651.751	2114.83	2283.02	0.241039	0.477444	
368	6595877	853.886	1093.79	3126.72	3073.81	0.239032	0.517968	
369	2470733	640.414	1526.08	2012.13	790.643	0.435979	0.712018	
370	189941	581.394	947.814	2279.03	1297.92	0.299483	0.631951	
371	4940307	1249.2	1015.26	1982.38	2555.8	0.332879	0.440658	
372	19758833	1043.03	1161.9	1696.28	1627.67	0.398801	0.516955	
373	8555509	1612.95	873.791	1194.29	2239.1	0.420049	0.34933	
374	4483943	1134.32	1023.93	1776.3	2064.17	0.359785	0.466805	
375	639319	346.111	1301.71	2741.73	567.031	0.332452	0.815772	
376	2885195	435.834	2354.21	1569.76	347.1	0.592756	0.833663	
377	293305	806.554	1863.87	1740.71	740.009	0.518414	0.699763	
378	3772413	986.177	915.4	2650.55	2764.8	0.259887	0.487357	
379	800613	842.909	766.129	2477.71	2772.1	0.234593	0.472942	
380	1913417	287.837	499.834	3128.27	1452.78	0.146715	0.675786	
381	556545	1362.25	2646.15	1163.37	675.32	0.685538	0.651524	
382	841821	1448.33	1529.5	1965.2	1941.8	0.43252	0.507594	
383	1730759	1492.04	2814.35	1221.27	700.546	0.691433	0.647958	
384	4662253	1469.33	1233.1	2568.11	3091.64	0.323173	0.454572	
385	5590085	1088.32	1001.62	1959.72	2202.8	0.334259	0.473627	
386	3252877	473.469	908.203	2379.11	1282.41	0.273967	0.651832	
387	2183993	1355.39	663.117	1254.11	2779.05	0.333546	0.31681	
388	1771663	805.951	651.414	3018.16	3072.77	0.193072	0.486146	
389	3080767	857.451	795.686	2076.33	2119.09	0.282657	0.491064	
390	1022337	607.854	1048.64	2683.28	1505.16	0.283407	0.638488	
